3.687249114871692,5.6859886008831895,0
1.6663642610080092,4.004339363377427,0
2.7310201058717256,5.138108223421367,0
4.610637742818882,5.1280526238553055,0
8.127751377069647,3.84692187582479,0
2.054848365723071,3.7606440029906203,0
3.974482457860965,5.726241851779071,0
2.3318444362799102,3.6103761401988916,0
1.7916392151002267,4.378786059817264,0
4.278594951916033,4.325500626877831,0
1.5663796267541206,4.4291719194083,0
6.602379300468992,4.080349589844736,0
8.405581503046351,3.168367425085992,0
2.3522754323708734,3.820990648748143,0
2.052059336007924,4.515265228520037,0
8.553474574334777,4.708729214140619,0
1.75581148439938,3.6404855864730705,0
4.630443253273659,4.926089346315097,0
3.701548650194256,4.718217342220196,0
7.5045949793810625,5.094349224936053,0
4.2657001044898655,4.640404811325005,0
8.329252607263196,4.456020798519732,0
2.759041515320117,4.045861590375937,0
3.9673079353083933,4.574384862513063,0
2.248281559499186,4.155612271739101,0
8.404043204792824,2.9539592417152707,0
8.105304677390174,4.950271872651594,0
3.8220196047499853,4.941324055568949,0
7.647317717707919,5.094681505547142,0
3.542457549340033,5.156911093093491,0
3.765397734984446,4.1898298947739026,0
3.1474238737887283,5.667448143713745,0
7.232388444613641,4.196168059060694,0
3.947676614720072,5.747033522819351,0
1.8680524726260919,4.007614949203246,0
7.158224582040001,3.928402706352146,0
3.6679241102759574,5.223140089717496,0
4.184414693443378,4.904942387530643,0
2.01347667861067,4.42912507363978,0
4.38423622380665,4.6536002915035555,0
5.044303399365142,4.193914777322448,0
7.317773519988373,4.9291220510682425,0
7.890749450252267,3.1094921379197773,0
3.935850538198923,5.5763896331298275,0
2.999169605776746,4.281604952376002,0
2.0111191874956473,5.022445645026021,0
7.5780040547553345,3.1672285353420193,0
3.644404507388073,6.228246430107968,0
1.5213418183328844,5.240047741961387,0
7.43966198994522,4.246667467279797,0
2.039337325509736,4.525964588670324,0
8.60350346092246,4.449763812164939,0
7.765387272233687,3.6916786182911188,0
7.794304897710247,3.42518069385718,0
6.8556512102188165,3.8143875588833454,0
5.347200944531058,4.851140220937542,0
6.644554888752841,3.897855608098314,0
5.174565314534765,4.200992320207761,0
2.477304140726045,4.053493850313588,0
7.849013867644458,4.60978982243688,0
7.40606159707575,3.8787347012879567,0
3.986976674573683,5.859332359454983,0
8.95054701316667,3.737134351532249,0
7.478418274329689,4.7962897159973545,0
7.725607143070481,5.137917319136957,0
3.907744171088836,4.638761366174208,0
4.153523367339305,5.214253036434965,0
2.4895625253311064,3.934281743876587,0
2.5237564301524094,4.633528043053518,0
2.5091417799091875,3.3685629438085947,0
8.319937900262609,4.072769081072314,0
3.6024185857663538,4.552465887772471,0
2.4557552869955868,4.060355377413723,0
4.748434555869971,4.986010150216407,0
1.9135815926154147,3.2181873596227533,0
7.954973427050684,2.864811142156009,0
2.517373977261819,4.139723580374315,0
7.343379304713014,3.4184531696973623,0
8.701206714261158,4.255851403771736,0
8.211532196668005,4.191626897517305,0
2.5656847391541704,3.641128179917522,0
7.2865197559594,4.245151104081487,0
8.035635220800994,4.303919771701395,0
2.113810758789658,4.385570371024239,0
2.425430934870322,3.919803780480762,0
8.782161085982544,2.895808333436711,0
8.33609112441585,4.591551350302541,0
3.891112359374036,4.148870820651216,0
